name,Country,Region,Municipality,latitude,longitude
Butterworth Airport,MY,MY-07,Butterworth,40.8154911,-74.2193862
Sultan Ismail Petra Airport,MY,MY-03,Kota Baharu,43.3884181790582,-72.0883675068585
Kuantan Airport,MY,MY-06,Kuantan,33.4529953,-87.3571411
Kerteh Airport,MY,MY-11,Kerteh,40.74575645,-74.25968055
Sultan Azlan Shah Airport,MY,MY-08,Ipoh,35.6212276,-84.779153
Senai International Airport,MY,MY-01,Johor Bahru,42.7521486,-73.6852832
Kuala Lumpur International Airport,MY,MY-14,Kuala Lumpur,34.4460111,-106.7116687
Langkawi International Airport,MY,MY-02,Langkawi,42.1699722045433,-70.501008835088
Malacca Airport,MY,MY-04,Malacca,40.5274999,-80.6278722
Sultan Mahmud Airport,MY,MY-11,Kuala Terengganu,40.74575645,-74.25968055
Penang International Airport,MY,MY-07,Penang,40.8154911,-74.2193862
Sultan Abdul Aziz Shah International Airport,MY,MY-10,Subang,42.7859434,-91.0955857
Suai Airport,TL,TL-CO,Suai,47.5666994,28.5251371894592
Presidente Nicolau Lobato International Airport,TL,TL-DI,Dili,47.5666994,28.5251371894592
Cakung Airport,TL,TL-BA,Baucau,33.3864161,44.4315256
Rota Do SÃƒÂ¢ndalo Oecusse Airport,TL,TL-OE,Oecussi-Ambeno,47.5666994,28.5251371894592
Changi Air Base (East),SG,SG-04,Singapore,-34.5915048,-58.4889153997885
Sembawang Air Base,SG,SG-03,Sembawang,33.6217014,-84.4265822
Paya Lebar Air Base,SG,SG-04,,-34.5915048,-58.4889153997885
Tengah Air Base,SG,SG-03,,33.6217014,-84.4265822
Seletar Airport,SG,SG-02,Seletar,33.6213795,-84.4461492
Singapore Changi Airport,SG,SG-04,Singapore,-34.5915048,-58.4889153997885
KFOR Base Airfield,XK,XK-05,Camp Bondsteel,41.6871278,-83.6833161
Soltsy-2 Air Base,RU,RU-NGR,Soltsy,58.2843833,32.5169757
Severomorsk-3 Naval Air Base,RU,RU-MUR,Severomorsk,68.0000418,33.9999151
Fedotovo Naval Air Base,RU,RU-VLG,Kipelovo,60.0391461,43.1215213
Lebyazhye Air Base,RU,RU-VGG,Kamyshin,49.6048339,44.2903582
Smolensk North Airport,RU,RU-SMO,Smolensk,55.0343496,33.0192065
Rtishchevo Air Base,RU,RU-SAR,Rtishchevo,51.30858085,46.5913782681076
Albany Airport,AU,AU-WA,Albany,-25.2303005,121.0187246
RAAF Base Amberley,AU,AU-QLD,,-22.1646782,144.5844903
Alpha Airport,AU,AU-QLD,Alpha,-22.1646782,144.5844903
Ararat Airport,AU,AU-VIC,,-36.5986096,144.6780052
Armidale Airport,AU,AU-NSW,Armidale,-31.8759835,147.2869493
Ayers Rock Connellan Airport,AU,AU-NT,Ayers Rock,-19.8516101,133.2303375
Barcaldine Airport,AU,AU-QLD,Barcaldine,-22.1646782,144.5844903
Alice Springs Airport,AU,AU-NT,Alice Springs,-19.8516101,133.2303375
Brisbane International Airport,AU,AU-QLD,Brisbane,-22.1646782,144.5844903
Gold Coast Airport,AU,AU-QLD,Gold Coast,-22.1646782,144.5844903
Blackall Airport,AU,AU-QLD,Blackall,-22.1646782,144.5844903
Cairns International Airport,AU,AU-QLD,Cairns,-22.1646782,144.5844903
Charleville Airport,AU,AU-QLD,Charleville,-22.1646782,144.5844903
Birdsville Airport,AU,AU-QLD,,-22.1646782,144.5844903
Broken Hill Airport,AU,AU-NSW,Broken Hill,-31.8759835,147.2869493
Hamilton Island Airport,AU,AU-QLD,Hamilton Island,-22.1646782,144.5844903
Bedourie Airport,AU,AU-QLD,,-22.1646782,144.5844903
Bourke Airport,AU,AU-NSW,,-31.8759835,147.2869493
Benalla Airport,AU,AU-VIC,,-36.5986096,144.6780052
Mount Isa Airport,AU,AU-QLD,Mount Isa,-22.1646782,144.5844903
Sunshine Coast Airport,AU,AU-QLD,Maroochydore,-22.1646782,144.5844903
Mackay Airport,AU,AU-QLD,Mackay,-22.1646782,144.5844903
Ballina Byron Gateway Airport,AU,AU-NSW,Ballina,-31.8759835,147.2869493
Bairnsdale Airport,AU,AU-VIC,,-36.5986096,144.6780052
Oakey Airport,AU,AU-QLD,,-22.1646782,144.5844903
Boulia Airport,AU,AU-QLD,,-22.1646782,144.5844903
Proserpine Whitsunday Coast Airport,AU,AU-QLD,Proserpine,-22.1646782,144.5844903
Rockhampton Airport,AU,AU-QLD,Rockhampton,-22.1646782,144.5844903
Broome International Airport,AU,AU-WA,Broome,-25.2303005,121.0187246
Balranald Airport,AU,AU-NSW,,-31.8759835,147.2869493
Brewarrina Airport,AU,AU-NSW,,-31.8759835,147.2869493
Bathurst Airport,AU,AU-NSW,Bathurst,-31.8759835,147.2869493
Bathurst Island Airport,AU,AU-NT,,-19.8516101,133.2303375
Townsville Airport,AU,AU-QLD,Townsville,-22.1646782,144.5844903
Blackwater Airport,AU,AU-QLD,,-22.1646782,144.5844903
Bundaberg Airport,AU,AU-QLD,Bundaberg,-22.1646782,144.5844903
Weipa Airport,AU,AU-QLD,Weipa,-22.1646782,144.5844903
Toowoomba Wellcamp Airport,AU,AU-QLD,Toowoomba,-22.1646782,144.5844903
Carnarvon Airport,AU,AU-WA,Carnarvon,-25.2303005,121.0187246
Cobar Airport,AU,AU-NSW,,-31.8759835,147.2869493
Coonabarabran Airport,AU,AU-NSW,,-31.8759835,147.2869493
Coober Pedy Airport,AU,AU-SA,,48.8232257,6.1839616
Chinchilla Airport,AU,AU-QLD,,-22.1646782,144.5844903
Cloncurry Airport,AU,AU-QLD,Cloncurry,-22.1646782,144.5844903
Ceduna Airport,AU,AU-SA,,48.8232257,6.1839616
Cleve Airport,AU,AU-SA,,48.8232257,6.1839616
RAAF Base Curtin,AU,AU-WA,,-25.2303005,121.0187246
Cooktown Airport,AU,AU-QLD,,-22.1646782,144.5844903
Clermont Airport,AU,AU-QLD,,-22.1646782,144.5844903
Cunnamulla Airport,AU,AU-QLD,,-22.1646782,144.5844903
Coonamble Airport,AU,AU-NSW,,-31.8759835,147.2869493
Coen Airport,AU,AU-QLD,Coen,-22.1646782,144.5844903
Cooma Snowy Mountains Airport,AU,AU-NSW,Cooma,-31.8759835,147.2869493
Corowa Airport,AU,AU-NSW,,-31.8759835,147.2869493
Corryong Airport,AU,AU-VIC,,-36.5986096,144.6780052
Cootamundra Airport,AU,AU-NSW,,-31.8759835,147.2869493
Cowra Airport,AU,AU-NSW,,-31.8759835,147.2869493
Dirranbandi Airport,AU,AU-QLD,,-22.1646782,144.5844903
Derby Airport,AU,AU-WA,,-25.2303005,121.0187246
Deniliquin Airport,AU,AU-NSW,Deniliquin,-31.8759835,147.2869493
Devonport Airport,AU,AU-TAS,Devonport,48.8246631,6.2702805
Dysart Airport,AU,AU-QLD,,-22.1646782,144.5844903
Echuca Airport,AU,AU-VIC,,-36.5986096,144.6780052
Elcho Island Airport,AU,AU-NT,Elcho Island,-19.8516101,133.2303375
Emerald Airport,AU,AU-QLD,Emerald,-22.1646782,144.5844903
Esperance Airport,AU,AU-WA,Esperance,-25.2303005,121.0187246
Forbes Airport,AU,AU-NSW,Forbes,-31.8759835,147.2869493
Forrest Airport,AU,AU-WA,,-25.2303005,121.0187246
Fitzroy Crossing Airport,AU,AU-WA,,-25.2303005,121.0187246
Gunnedah Airport,AU,AU-NSW,,-31.8759835,147.2869493
Geraldton Airport,AU,AU-WA,Geraldton,-25.2303005,121.0187246
Grafton Airport,AU,AU-NSW,,-31.8759835,147.2869493
Gladstone Airport,AU,AU-QLD,Gladstone,-22.1646782,144.5844903
Goulburn Airport,AU,AU-NSW,,-31.8759835,147.2869493
Glen Innes Airport,AU,AU-NSW,,-31.8759835,147.2869493
Garden Point Airport,AU,AU-NT,,-19.8516101,133.2303375
Groote Eylandt Airport,AU,AU-NT,Groote Eylandt,-19.8516101,133.2303375
Griffith Airport,AU,AU-NSW,Griffith,-31.8759835,147.2869493
Hay Airport,AU,AU-NSW,,-31.8759835,147.2869493
Hervey Bay Airport,AU,AU-QLD,Hervey Bay,-22.1646782,144.5844903
Horn Island Airport,AU,AU-QLD,Horn Island,-22.1646782,144.5844903
Halls Creek Airport,AU,AU-WA,,-25.2303005,121.0187246
Hamilton Airport,AU,AU-VIC,,-36.5986096,144.6780052
Mount Hotham Airport,AU,AU-VIC,Mount Hotham,-36.5986096,144.6780052
Hopetoun Airport,AU,AU-VIC,,-36.5986096,144.6780052
Horsham Airport,AU,AU-VIC,,-36.5986096,144.6780052
Inverell Airport,AU,AU-NSW,Inverell,-31.8759835,147.2869493
Kerang Airport,AU,AU-VIC,,-36.5986096,144.6780052
King Island Airport,AU,AU-TAS,,48.8246631,6.2702805
Kempsey Airport,AU,AU-NSW,,-31.8759835,147.2869493
Kowanyama Airport,AU,AU-QLD,Kowanyama,-22.1646782,144.5844903
Kingaroy Airport,AU,AU-QLD,,-22.1646782,144.5844903
Kingscote Airport,AU,AU-SA,,48.8232257,6.1839616
Leigh Creek Airport,AU,AU-SA,,48.8232257,6.1839616
Leonora Airport,AU,AU-WA,Leonora,-25.2303005,121.0187246
Lockhart River Airport,AU,AU-QLD,Lockhart River,-22.1646782,144.5844903
Lismore Airport,AU,AU-NSW,Lismore,-31.8759835,147.2869493
Lightning Ridge Airport,AU,AU-NSW,,-31.8759835,147.2869493
Longreach Airport,AU,AU-QLD,Longreach,-22.1646782,144.5844903
Leinster Airport,AU,AU-WA,,-25.2303005,121.0187246
Latrobe Valley Airport,AU,AU-VIC,Morwell,-36.5986096,144.6780052
Avalon Airport,AU,AU-VIC,Melbourne,-36.5986096,144.6780052
Albury Airport,AU,AU-NSW,Albury,-31.8759835,147.2869493
Mareeba Airport,AU,AU-QLD,,-22.1646782,144.5844903
Mudgee Airport,AU,AU-NSW,Mudgee,-31.8759835,147.2869493
Meekatharra Airport,AU,AU-WA,,-25.2303005,121.0187246
Melbourne Essendon Airport,AU,AU-VIC,Melbourne,-36.5986096,144.6780052
Merimbula Airport,AU,AU-NSW,Merimbula,-31.8759835,147.2869493
RAAF Base East Sale,AU,AU-VIC,,-36.5986096,144.6780052
Maningrida Airport,AU,AU-NT,Maningrida,-19.8516101,133.2303375
Hobart International Airport,AU,AU-TAS,Hobart,48.8246631,6.2702805
Mildura Airport,AU,AU-VIC,Mildura,-36.5986096,144.6780052
Launceston Airport,AU,AU-TAS,Launceston,48.8246631,6.2702805
Melbourne Moorabbin Airport,AU,AU-VIC,Melbourne,-36.5986096,144.6780052
Melbourne International Airport,AU,AU-VIC,Melbourne,-36.5986096,144.6780052
Mount Keith Airport,AU,AU-WA,,-25.2303005,121.0187246
Mount Magnet Airport,AU,AU-WA,,-25.2303005,121.0187246
Moree Airport,AU,AU-NSW,Moree,-31.8759835,147.2869493
Moranbah Airport,AU,AU-QLD,Moranbah,-22.1646782,144.5844903
Moruya Airport,AU,AU-NSW,Moruya,-31.8759835,147.2869493
Mount Gambier Airport,AU,AU-SA,,48.8232257,6.1839616
Narrandera Airport,AU,AU-NSW,Narrandera,-31.8759835,147.2869493
Narrabri Airport,AU,AU-NSW,Narrabri,-31.8759835,147.2869493
Ngukurr Airport,AU,AU-NT,,-19.8516101,133.2303375
Narromine Airport,AU,AU-NSW,,-31.8759835,147.2869493
Yantai Penglai International Airport,CN,CN-37,Yantai,45.77011755,131.0329477
Normanton Airport,AU,AU-QLD,Normanton,-22.1646782,144.5844903
Newman Airport,AU,AU-WA,Newman,-25.2303005,121.0187246
Orange Airport,AU,AU-NSW,Orange,-31.8759835,147.2869493
Adelaide International Airport,AU,AU-SA,Adelaide,48.8232257,6.1839616
Port Augusta Airport,AU,AU-SA,,48.8232257,6.1839616
Paraburdoo Airport,AU,AU-WA,Paraburdoo,-25.2303005,121.0187246
Cocos (Keeling) Islands Airport,CC,CC-U-A,Cocos (Keeling) Islands,-24.73574325,-65.3925807029984
Darwin International Airport,AU,AU-NT,Darwin,-19.8516101,133.2303375
RAAF Base Pearce,AU,AU-WA,Bullsbrook,-25.2303005,121.0187246
RAAF Base Edinburgh,AU,AU-SA,Adelaide,48.8232257,6.1839616
Gove Airport,AU,AU-NT,Nhulunbuy,-19.8516101,133.2303375
Port Pirie Airport,AU,AU-SA,,48.8232257,6.1839616
Perth Jandakot Airport,AU,AU-WA,Perth,-25.2303005,121.0187246
Karratha Airport,AU,AU-WA,Karratha,-25.2303005,121.0187246
Kalgoorlie Boulder Airport,AU,AU-WA,Kalgoorlie,-25.2303005,121.0187246
Parkes Airport,AU,AU-NSW,Parkes,-31.8759835,147.2869493
Port Keats Airport,AU,AU-NT,,-19.8516101,133.2303375
Kununurra Airport,AU,AU-WA,Kununurra,-25.2303005,121.0187246
Port Lincoln Airport,AU,AU-SA,Port Lincoln,48.8232257,6.1839616
Learmonth Airport,AU,AU-WA,Exmouth,-25.2303005,121.0187246
Port Macquarie Airport,AU,AU-NSW,Port Macquarie,-31.8759835,147.2869493
Portland Airport,AU,AU-VIC,,-36.5986096,144.6780052
Port Hedland International Airport,AU,AU-WA,Port Hedland,-25.2303005,121.0187246
Perth International Airport,AU,AU-WA,Perth,-25.2303005,121.0187246
Tindal Airport,AU,AU-NT,,-19.8516101,133.2303375
Christmas Island Airport,CX,CX-U-A,Christmas Island,,
Quilpie Airport,AU,AU-QLD,,-22.1646782,144.5844903
Renmark Airport,AU,AU-SA,,48.8232257,6.1839616
Roma Airport,AU,AU-QLD,Roma,-22.1646782,144.5844903
Sydney Bankstown Airport,AU,AU-NSW,Sydney,-31.8759835,147.2869493
Canberra International Airport,AU,AU-ACT,Canberra,-35.4883502,149.0026942
Coffs Harbour Airport,AU,AU-NSW,Coffs Harbour,-31.8759835,147.2869493
Camden Airport,AU,AU-NSW,,-31.8759835,147.2869493
Dubbo City Regional Airport,AU,AU-NSW,Dubbo,-31.8759835,147.2869493
Shark Bay Airport,AU,AU-WA,Denham,-25.2303005,121.0187246
Shepparton Airport,AU,AU-VIC,,-36.5986096,144.6780052
Smithton Airport,AU,AU-TAS,,48.8246631,6.2702805
Snake Bay Airport,AU,AU-NT,,-19.8516101,133.2303375
Norfolk Island International Airport,NF,NF-U-A,Burnt Pine,,
Nowra Airport,AU,AU-NSW,,-31.8759835,147.2869493
RAAF Base Richmond,AU,AU-NSW,Richmond,-31.8759835,147.2869493
Sydney Kingsford Smith International Airport,AU,AU-NSW,Sydney,-31.8759835,147.2869493
Tamworth Airport,AU,AU-NSW,Tamworth,-31.8759835,147.2869493
Wagga Wagga City Airport,AU,AU-NSW,Wagga Wagga,-31.8759835,147.2869493
Swan Hill Airport,AU,AU-VIC,,-36.5986096,144.6780052
Stawell Airport,AU,AU-VIC,,-36.5986096,144.6780052
Telfer Airport,AU,AU-WA,,-25.2303005,121.0187246
Temora Airport,AU,AU-NSW,,-31.8759835,147.2869493
Thargomindah Airport,AU,AU-QLD,,-22.1646782,144.5844903
Tibooburra Airport,AU,AU-NSW,,-31.8759835,147.2869493
Tumut Airport,AU,AU-NSW,,-31.8759835,147.2869493
Thangool Airport,AU,AU-QLD,Biloela,-22.1646782,144.5844903
Tennant Creek Airport,AU,AU-NT,Tennant Creek,-19.8516101,133.2303375
Taree Airport,AU,AU-NSW,Taree,-31.8759835,147.2869493
Yangzhou Taizhou Airport,CN,CN-32,,-8.594853,116.1363167
Windorah Airport,AU,AU-QLD,,-22.1646782,144.5844903
Wangaratta Airport,AU,AU-VIC,,-36.5986096,144.6780052
Whyalla Airport,AU,AU-SA,Whyalla,48.8232257,6.1839616
Warracknabeal Airport,AU,AU-VIC,,-36.5986096,144.6780052
Walgett Airport,AU,AU-NSW,,-31.8759835,147.2869493
Newcastle Airport,AU,AU-NSW,Williamtown,-31.8759835,147.2869493
Wiluna Airport,AU,AU-WA,,-25.2303005,121.0187246
Wollongong Airport,AU,AU-NSW,,-31.8759835,147.2869493
Warren Airport,AU,AU-NSW,,-31.8759835,147.2869493
West Sale Airport,AU,AU-VIC,Sale,-36.5986096,144.6780052
Winton Airport,AU,AU-QLD,,-22.1646782,144.5844903
West Wyalong Airport,AU,AU-NSW,West Wyalong,-31.8759835,147.2869493
Wynyard Airport,AU,AU-TAS,Burnie,48.8246631,6.2702805
Sanhe Airport,CN,CN-43,Yueyang,22.310973,113.9270278
Young Airport,AU,AU-NSW,,-31.8759835,147.2869493
Wujah Al Hajar Air Base,LB,LB-AS,Hamat,52.7304041,15.2355062
Beijing Capital International Airport,CN,CN-11,Beijing,29.31907365,104.765410502473
Beijing Daxing International Airport,CN,CN-13,Beijing,31.1658177,121.24827466956
Beijing Xijiao Airport,CN,CN-11,Beijing,29.31907365,104.765410502473
Chengde Puning Airport,CN,CN-13,Chengde,31.1658177,121.24827466956
Chifeng Airport,CN,CN-15,Chifeng,29.32290515,104.753550946817
Qinhuangdao Beidaihe Airport,CN,CN-13,Qinhuangdao,31.1658177,121.24827466956
Ordos Ejin Horo Airport,CN,CN-15,Ordos,29.32290515,104.753550946817
Erenhot Saiwusu International Airport,CN,CN-15,Erenhot,29.32290515,104.753550946817
Arxan Yi'ershi Airport,CN,CN-15,Arxan,29.32290515,104.753550946817
Handan Airport,CN,CN-42,Handan,22.3113991,113.9260996
Baita International Airport,CN,CN-15,Hohhot,29.32290515,104.753550946817
Holingol Huolinhe Airport,CN,CN-15,Holingol,29.32290515,104.753550946817
Dongshan Airport,CN,CN-15,Hailar,29.32290515,104.753550946817
Linfen Qiaoli Airport,CN,CN-14,Linfen,31.1651115,121.244042339066
LÃƒÂ¼liang Airport,CN,CN-61,LÃƒÂ¼liang,22.313331,113.9258252
Manzhouli Xijiao Airport,CN,CN-15,,29.32290515,104.753550946817
Beijing Nanyuan Airport,CN,CN-11,Beijing,29.31907365,104.765410502473
Baotou Airport,CN,CN-15,Baotou,29.32290515,104.753550946817
Shijiazhuang Daguocun International Airport,CN,CN-13,Shijiazhuang,31.1658177,121.24827466956
Tianjin Binhai International Airport,CN,CN-12,Tianjin,31.1661716,121.250339335082
Tongliao Airport,CN,CN-15,Tongliao,29.32290515,104.753550946817
Ulanqab Jining Airport,CN,CN-15,Ulanqab,29.32290515,104.753550946817
Xilinhot Airport,CN,CN-15,Xilinhot,29.32290515,104.753550946817
Taiyuan Wusu Airport,CN,CN-14,Taiyuan,31.1651115,121.244042339066
Bayannur Tianjitai Airport,CN,CN-15,Bavannur,29.32290515,104.753550946817
Chengjisihan Airport,CN,CN-15,Zhalantun,29.32290515,104.753550946817
Changde Airport,CN,CN-43,Changde,22.310973,113.9270278
Zhijiang Airport,CN,CN-43,Huaihua,22.310973,113.9270278
Guangzhou Baiyun International Airport,CN,CN-44,Guangzhou,29.3702093,104.843243329852
Changsha Huanghua International Airport,CN,CN-43,Changsha,22.310973,113.9270278
Hechi Jinchengjiang Airport,CN,CN-45,Hechi,-8.5759151,116.1300314
Guilin Liangjiang International Airport,CN,CN-45,Guilin City,-8.5759151,116.1300314
Lingling Airport,CN,CN-43,Yongzhou,22.310973,113.9270278
Nanning Wuxu Airport,CN,CN-45,Nanning,-8.5759151,116.1300314
Jieyang Chaoshan International Airport,CN,CN-44,Shantou,29.3702093,104.843243329852
Zhuhai Jinwan Airport,CN,CN-44,Zhuhai,29.3702093,104.843243329852
Shaoyang Wugang Airport,CN,CN-43,Shaoyang,22.310973,113.9270278
Shenzhen Bao'an International Airport,CN,CN-44,Shenzhen,29.3702093,104.843243329852
Liuzhou Bailian Airport,CN,CN-45,Liuzhou,-8.5759151,116.1300314
Zhanjiang Airport,CN,CN-44,Zhanjiang,29.3702093,104.843243329852
Zhengzhou Xinzheng International Airport,CN,CN-41,Zhengzhou,22.3115907,113.927353
Guangzhou MR Air Base,CN,CN-42,Guanghua,22.3113991,113.9260996
Wuhan Tianhe International Airport,CN,CN-42,Wuhan,22.3113991,113.9260996
Shennongjia Hongping Airport,CN,CN-42,Shennongjia,22.3113991,113.9260996
Shiyan Wudangshan Airport,CN,CN-42,Shiyan,22.3113991,113.9260996
Yichang Sanxia Airport,CN,CN-42,Yichang,22.3113991,113.9260996
Haikou Meilan International Airport,CN,CN-46,Haikou,29.3715319,104.842340612083
Qionghai Bo'ao Airport,CN,CN-46,Qionghai,29.3715319,104.842340612083
Sanya Phoenix International Airport,CN,CN-46,Sanya,29.3715319,104.842340612083
Pyongyang Sunan International Airport,KP,KP-01,Pyongyang,39.2003876,125.6761362
Sunchon Air Base,KP,KP-02,Sunchon,39.2007906,125.6759771
Sondok Airport,KP,KP-08,SÃ…ÂndÃ…Âng-ni,52.75675475,-1.47891949462898
Wonsan Kalma International Airport,KP,KP-07,Wonsan,52.75675475,-1.47891949462898
Dunhuang Airport,CN,CN-62,Dunhuang,22.3143876,113.9258511
Golmud Airport,CN,CN-63,Golmud,-8.5969541,116.131314
Guyuan Liupanshan Airport,CN,CN-64,Guyuan,-8.5998626,116.145966
Huatugou Airport,CN,CN-63,Mengnai,-8.5969541,116.131314
Jining Qufu Airport,CN,CN-37,Jining,45.77011755,131.0329477
Jiayuguan Airport,CN,CN-62,Jiayuguan,22.3143876,113.9258511
Lanzhou Zhongchuan Airport,CN,CN-62,Lanzhou,22.3143876,113.9258511
Longnan Chengzhou Airport,CN,CN-62,Longnan,22.3143876,113.9258511
Qingyang Airport,CN,CN-62,Qingyang,22.3143876,113.9258511
Xi'an Xiguan Airport,CN,CN-61,Xi'an,22.313331,113.9258252
Gannan Xiahe Airport,CN,CN-62,Xiahe,22.3143876,113.9258511
Xining Caojiabu Airport,CN,CN-63,Xining,-8.5969541,116.131314
Xi'an Xianyang International Airport,CN,CN-61,Xi'an,22.313331,113.9258252
Zhongwei Shapotou Airport,CN,CN-64,Zhongwei,-8.5998626,116.145966
Arvaikheer Airport,MN,MN-055,Arvaikheer,12.9846976,80.1750925
Altai Airport,MN,MN-065,Altai,12.9846976,80.1750925
Bayankhongor Airport,MN,MN-069,Bayankhongor,12.9846976,80.1750925
Bulgan Airport,MN,MN-067,Bulgan,12.9846976,80.1750925
Baruun Urt Airport,MN,MN-051,,12.9846976,80.1750925
Choibalsan Airport,MN,MN-061,,12.9846976,80.1750925
Dalanzadgad Airport,MN,MN-053,Dalanzadgad,12.9846976,80.1750925
Khovd Airport,MN,MN-043,Khovd,12.9846976,80.1750925
MÃƒÂ¶rÃƒÂ¶n Airport,MN,MN-041,MÃƒÂ¶rÃƒÂ¶n,12.9846976,80.1750925
Chinggis Khaan International Airport,MN,MN-1,Ulan Bator,47.3725971,-91.2294512
Cangyuan Washan Airport,CN,CN-53,Cangyuan Va Autonomous County,-8.5876247,116.1343175
Dali Airport,CN,CN-53,Xiaguan,-8.5876247,116.1343175
Diqing Airport,CN,CN-53,Shangri-La,-8.5876247,116.1343175
Xishuangbanna Gasa Airport,CN,CN-53,Jinghong,-8.5876247,116.1343175
Lancang Jingmai Airport,CN,CN-53,Lancang Lahu Autonomous County,-8.5876247,116.1343175
Lijiang Airport,CN,CN-53,Lijiang,-8.5876247,116.1343175
Mangshi Airport,CN,CN-53,Luxi,-8.5876247,116.1343175
Kunming Changshui International Airport,CN,CN-53,Kunming,-8.5876247,116.1343175
Xiamen Gaoqi International Airport,CN,CN-35,Xiamen,29.31834345,104.759929261694
Anqing Tianzhushan Airport,CN,CN-34,Anqing,29.3188035,104.75937579136
Bengbu Airport,CN,CN-34,Bengbu,29.3188035,104.75937579136
Nanchang Changbei International Airport,CN,CN-36,Nanchang,29.31838555,104.759021375927
Fuyang Xiguan Airport,CN,CN-U-A,Fuyang,23.1288464,113.2698745
Fuzhou Changle International Airport,CN,CN-35,Fuzhou,29.31834345,104.759929261694
Hangzhou Xiaoshan International Airport,CN,CN-33,Hangzhou,29.31979585,104.759706733931
Jingdezhen Airport,CN,CN-36,Jingdezhen,29.31838555,104.759021375927
Yaoqiang Airport,CN,CN-37,Jinan,45.77011755,131.0329477
Quzhou Airport,CN,CN-33,Quzhou,29.31979585,104.759706733931
Longyan Guanzhishan Airport,CN,CN-35,Longyan,29.31834345,104.759929261694
Huangyan Luqiao Airport,CN,CN-33,Huangyan,29.31979585,104.759706733931
Ningbo Lishe International Airport,CN,CN-33,Ningbo,29.31979585,104.759706733931
Nanjing Lukou Airport,CN,CN-32,Nanjing,-8.594853,116.1363167
Hefei Luogang International Airport,CN,CN-34,Hefei,29.3188035,104.75937579136
Shanghai Pudong International Airport,CN,CN-31,Shanghai,-8.5940599,116.1460454
Liuting Airport,CN,CN-37,Qingdao,45.77011755,131.0329477
Quanzhou Jinjiang International Airport,CN,CN-35,Quanzhou,29.31834345,104.759929261694
Rugao Air Base,CN,CN-32,Rugao,-8.594853,116.1363167
Rizhao Shanzihe Airport,CN,CN-37,Rizhao,45.77011755,131.0329477
Shanghai Hongqiao International Airport,CN,CN-31,Shanghai,-8.5940599,116.1460454
Suzhou Guangfu Airport,CN,CN-32,Suzhou,-8.594853,116.1363167
Tunxi International Airport,CN,CN-34,Huangshan,29.3188035,104.75937579136
Weifang Airport,CN,CN-37,Weifang,45.77011755,131.0329477
Weihai Airport,CN,CN-37,Weihai,45.77011755,131.0329477
Wuhu Air Base,CN,CN-34,Wuhu,29.3188035,104.75937579136
Sunan Shuofang International Airport,CN,CN-32,Wuxi,-8.594853,116.1363167
Nanping Wuyishan Airport,CN,CN-35,Wuyishan,29.31834345,104.759929261694
Wenzhou Longwan International Airport,CN,CN-33,Wenzhou,29.31979585,104.759706733931
Xuzhou Guanyin Airport,CN,CN-32,Xuzhou,-8.594853,116.1363167
Yangzhou Taizhou Airport,CN,CN-32,Yangzhou and Taizhou,-8.594853,116.1363167
Yichun Mingyueshan Airport,CN,CN-36,Yichun,29.31838555,104.759021375927
Yiwu Airport,CN,CN-33,Yiwu,29.31979585,104.759706733931
Ngari Gunsa Airport,CN,CN-54,Shiquanhe,-8.6005901,116.1287882
Anshun Huangguoshu Airport,CN,CN-U-A,Anshun,23.1288464,113.2698745
Qamdo Bangda Airport,CN,CN-54,Bangda,-8.6005901,116.1287882
Bijie Feixiong Airport,CN,CN-52,Bijie,45.82147915,130.918454224367
Chongqing Jiangbei International Airport,CN,CN-50,Chongqing,29.3716046,104.839492979634
Daocheng Yading Airport,CN,CN-51,Daocheng County,29.37129905,104.838548527811
Guangyuan Airport,CN,CN-51,Guangyuan,29.37129905,104.838548527811
